ms_subclass,lot_frontage,lot_area,lot_shape,utilities,neighborhood,overall_qual,overall_cond,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_exposure,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_cars,garage_area,pool_area,pool_qc,yr_sold,saleprice,condition_3,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,exterior_3rd,bsmt_qual_cond_merged,bsmtfin_type_merged,bsmtfin_sf_merged,garage_qual_cond_merged
160,69.05520046484602,2403,3,4,3,7,5,2003,0.0,4,3,1,530.0,5,1,530,550,1080,0.0,0.0,2,1,2,1,4,4,1,0,0,2.0,496.0,0,0,2010,147110,0,0,0,0,0,1,4,7,7,244.0,6
50,50.0,8600,4,4,1,6,6,1950,0.0,3,3,1,780.0,3,1,780,596,1376,0.0,0.0,2,0,3,1,3,7,1,1,4,1.0,198.0,0,0,2006,119500,0,1,0,0,0,0,2,6,2,0.0,6
50,60.0,13680,4,4,3,5,6,1950,0.0,3,3,1,840.0,5,1,840,727,1567,1.0,0.0,1,1,2,1,3,6,0,2,3,2.0,440.0,0,0,2009,205000,0,1,0,0,0,0,2,6,6,728.0,6
70,60.0,10800,4,4,1,5,9,1999,0.0,3,4,3,736.0,5,1,751,783,1534,0.0,0.0,1,1,3,1,4,6,1,0,0,0.0,0.0,0,0,2007,148000,0,1,0,0,0,0,2,7,2,0.0,0
120,39.0,5389,3,4,4,8,5,1996,0.0,4,3,1,1595.0,5,1,1616,0,1616,1.0,0.0,2,0,2,1,4,5,1,1,3,2.0,608.0,0,0,2010,236500,0,0,0,0,0,1,4,7,7,1180.0,6
50,60.0,10890,4,4,2,5,5,1950,0.0,3,3,1,1058.0,3,1,1058,493,1551,1.0,0.0,2,0,3,1,2,6,1,0,0,1.0,240.0,0,0,2006,137000,0,1,0,0,0,0,2,5,3,930.0,5
20,68.0,9768,4,4,2,5,5,1955,0.0,3,3,1,960.0,4,1,960,0,960,1.0,0.0,1,0,2,1,3,5,1,0,0,1.0,330.0,0,0,2009,122000,0,1,0,0,0,0,2,6,8,347.0,6
20,73.0,8993,3,4,3,7,5,2007,0.0,4,3,3,1302.0,5,1,1302,0,1302,0.0,0.0,2,0,3,1,4,6,1,0,0,2.0,436.0,0,0,2007,176485,0,1,0,0,0,0,4,7,2,0.0,6
30,50.0,11672,2,4,1,5,5,1950,0.0,3,3,1,816.0,3,0,816,0,816,0.0,0.0,1,0,2,1,3,4,1,0,0,1.0,210.0,0,0,2006,109000,0,1,0,0,0,0,2,6,2,0.0,4
120,69.05520046484602,9763,3,4,4,7,5,1998,239.0,4,3,1,1502.0,5,1,1502,0,1502,1.0,0.0,1,1,1,1,4,5,1,1,3,1.0,286.0,0,0,2007,330000,0,0,0,0,0,1,2,7,11,1174.0,6
20,56.0,9836,4,4,1,6,5,2008,0.0,3,3,1,192.0,4,1,1133,0,1133,1.0,0.0,1,0,3,1,3,7,1,0,0,1.0,308.0,0,0,2008,143000,0,1,0,0,0,0,4,6,7,96.0,6
60,89.0,10557,3,4,4,9,5,1998,422.0,4,3,4,1408.0,5,1,1671,1407,3078,1.0,0.0,2,1,4,1,4,9,1,1,3,3.0,806.0,0,0,2007,410000,0,1,0,0,0,0,2,8,7,672.0,6
60,70.0,8462,3,4,3,6,5,1994,105.0,4,4,1,928.0,5,1,936,785,1721,0.0,1.0,2,1,3,1,4,7,1,0,0,2.0,471.0,0,0,2007,201000,0,1,0,0,0,0,2,8,7,814.0,6
50,60.0,10818,4,4,1,4,4,1950,0.0,3,3,1,1077.0,3,0,981,779,1760,0.0,0.0,1,1,4,1,3,7,1,1,3,2.0,648.0,0,0,2006,80000,0,1,0,0,0,0,4,5,2,0.0,5
70,61.0,7259,3,4,3,6,8,2002,0.0,3,3,1,1028.0,5,1,1436,884,2320,1.0,0.0,2,1,3,1,4,9,1,1,3,1.0,180.0,0,0,2007,259500,0,1,0,0,0,0,2,6,7,924.0,6
60,69.05520046484602,11800,3,4,4,7,5,2004,94.0,4,3,4,1122.0,5,1,1146,1340,2486,1.0,0.0,3,1,5,1,4,10,1,1,4,2.0,452.0,0,0,2007,279900,0,1,0,0,0,0,4,7,7,766.0,6
20,75.0,7500,4,4,2,5,7,1994,0.0,3,3,1,1246.0,5,1,1246,0,1246,1.0,0.0,1,1,3,1,4,6,1,0,0,1.0,305.0,0,0,2010,154000,0,1,0,0,0,0,3,6,5,1246.0,6
50,69.05520046484602,159000,2,4,3,6,7,2006,472.0,4,3,4,1444.0,4,1,1444,700,2144,0.0,1.0,2,0,4,1,4,7,1,2,3,2.0,389.0,0,0,2007,277000,0,1,0,0,0,0,2,7,4,697.0,6
50,62.0,6488,4,4,2,5,5,1950,0.0,3,3,1,799.0,5,0,799,351,1150,0.0,0.0,1,0,3,1,3,6,0,2,3,1.0,215.0,0,0,2006,128000,0,1,0,0,0,0,2,6,3,230.0,6
20,110.0,14230,4,4,4,8,5,2007,640.0,4,3,1,1566.0,5,1,1600,0,1600,0.0,0.0,2,0,3,1,4,7,1,1,4,3.0,890.0,0,0,2009,256300,0,1,0,0,0,0,4,7,2,0.0,6
50,110.0,7810,3,4,3,4,6,2003,0.0,3,4,1,930.0,5,1,1230,525,1755,0.0,0.0,2,0,4,1,4,7,1,1,3,1.0,231.0,0,0,2007,188000,0,1,0,0,0,0,2,7,7,189.0,5
20,85.0,14331,4,4,4,8,5,2002,630.0,4,3,4,1800.0,5,1,1800,0,1800,1.0,0.0,2,0,3,1,4,7,1,1,4,3.0,765.0,0,0,2006,312500,0,1,0,0,0,0,4,8,7,1274.0,6
160,30.0,3182,4,4,3,7,5,2005,0.0,4,3,1,600.0,5,1,600,600,1200,0.0,0.0,2,1,2,1,4,4,1,0,0,2.0,480.0,0,0,2010,151000,0,0,0,0,0,1,2,7,2,0.0,6
160,24.0,1920,4,4,1,5,5,1971,376.0,3,3,1,765.0,5,1,765,600,1365,1.0,0.0,1,1,2,1,3,6,0,0,0,2.0,440.0,0,0,2007,122500,0,0,0,0,0,1,2,6,6,471.0,6
60,68.0,10110,4,4,3,6,5,2003,0.0,4,3,2,835.0,5,1,835,861,1696,1.0,0.0,2,1,3,1,4,7,1,0,0,2.0,542.0,0,0,2008,188000,0,1,0,0,0,0,4,7,11,635.0,6
60,91.0,10984,3,4,3,7,5,2006,0.0,4,3,4,945.0,5,1,945,864,1809,0.0,0.0,2,1,3,1,4,8,1,0,0,2.0,638.0,0,0,2006,209700,0,1,0,0,0,0,4,7,2,0.0,6
20,85.0,14082,3,4,4,8,5,2006,945.0,4,3,4,2220.0,5,1,2234,0,2234,1.0,0.0,1,1,1,1,4,7,1,1,4,2.0,724.0,0,0,2007,441929,0,1,0,0,0,0,4,9,7,1558.0,6
60,50.0,8480,3,4,3,6,5,1994,120.0,4,3,1,886.0,5,1,886,794,1680,0.0,1.0,2,1,3,1,4,7,1,0,0,2.0,474.0,0,0,2008,163000,0,1,0,0,0,0,2,7,7,602.0,6
60,69.05520046484602,12205,3,4,3,6,8,2007,157.0,3,3,4,832.0,4,1,976,1111,2087,0.0,0.0,2,1,5,1,4,9,1,0,0,2.0,444.0,0,0,2007,187500,0,1,0,0,0,0,2,5,3,568.0,6
20,90.0,15750,4,4,3,8,5,2000,260.0,4,3,4,1462.0,5,1,1513,0,1513,1.0,0.0,2,0,2,1,4,5,1,1,3,2.0,521.0,0,0,2009,220000,0,1,0,0,0,0,4,7,7,1246.0,6
20,70.0,8050,4,4,2,5,6,1993,0.0,3,3,1,949.0,3,1,1107,0,1107,1.0,0.0,1,0,3,1,4,5,1,0,0,1.0,308.0,0,0,2007,127000,0,1,0,0,0,0,2,6,9,512.0,6
20,60.0,7200,4,4,2,5,7,2007,0.0,3,3,0,0.0,5,1,827,0,827,0.0,0.0,1,0,2,1,3,5,0,1,1,1.0,392.0,0,0,2010,107500,0,1,0,0,0,0,4,0,0,0.0,6
75,35.0,6300,4,4,1,6,6,2001,0.0,3,3,1,742.0,5,1,742,742,1484,0.0,0.0,2,0,3,1,3,9,1,1,4,0.0,0.0,0,0,2008,128000,0,1,0,0,0,0,2,6,2,0.0,0
30,30.0,5232,1,4,1,5,5,2004,0.0,3,3,1,680.0,4,0,764,0,764,0.0,0.0,1,0,2,1,3,4,1,0,0,2.0,504.0,0,0,2008,73000,0,1,0,0,0,0,2,5,2,0.0,6
20,72.0,11846,3,4,4,9,5,2004,562.0,4,3,4,1792.0,5,1,1792,0,1792,1.0,0.0,2,0,2,1,5,6,1,1,4,3.0,874.0,0,0,2006,374000,0,1,0,0,0,0,4,8,7,1567.0,6
60,130.0,16900,4,4,4,8,5,2002,1110.0,4,3,2,1479.0,5,1,1515,1134,2649,1.0,0.0,2,1,4,1,4,10,1,1,3,3.0,746.0,0,0,2008,421250,0,1,0,0,0,0,4,8,7,1075.0,6
60,69.05520046484602,9636,3,4,3,6,5,1993,0.0,3,3,1,808.0,4,1,808,785,1593,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,389.0,0,0,2009,178000,0,1,0,0,0,0,4,7,2,0.0,6
85,90.0,10012,4,4,2,4,5,1972,0.0,3,3,3,1138.0,3,1,1181,0,1181,1.0,0.0,2,0,3,1,3,6,1,0,0,2.0,588.0,0,0,2008,137500,0,1,0,0,0,0,2,7,7,1100.0,6
20,91.0,14303,3,4,4,8,5,1994,554.0,4,3,4,1986.0,5,1,1987,0,1987,1.0,0.0,2,0,2,1,4,7,1,1,3,2.0,691.0,0,0,2008,301500,0,1,0,0,0,0,2,7,7,1314.0,6
70,43.0,5707,4,4,2,6,6,1950,0.0,3,3,1,583.0,4,0,647,595,1242,0.0,0.0,1,1,3,1,3,6,1,1,4,1.0,180.0,0,0,2009,105000,0,1,0,0,0,0,2,6,2,0.0,5
20,78.0,9360,4,4,2,6,7,2004,203.0,3,3,3,976.0,3,1,976,0,976,1.0,0.0,1,0,2,1,4,4,1,1,2,2.0,504.0,0,0,2006,157500,0,1,0,0,0,0,2,6,6,760.0,6
50,40.0,5680,4,4,1,5,3,1950,0.0,3,3,1,969.0,3,0,969,245,1214,0.0,0.0,1,0,2,1,3,6,1,0,0,1.0,216.0,0,0,2007,117000,0,1,0,0,0,0,0,6,2,0.0,6
20,70.0,7000,4,4,2,5,6,1962,0.0,3,3,1,864.0,4,1,864,0,864,0.0,1.0,1,0,3,1,3,5,1,0,0,1.0,336.0,0,0,2006,105000,0,1,0,0,0,0,2,6,5,468.0,6
50,51.0,10480,4,4,2,6,5,1950,0.0,3,3,1,1064.0,5,0,1166,0,1639,0.0,0.0,1,0,3,1,3,6,0,0,0,1.0,240.0,0,0,2008,115000,0,1,0,0,0,0,2,6,2,0.0,6
20,95.0,11578,4,4,4,9,5,2008,302.0,5,3,1,1736.0,5,1,1736,0,1736,0.0,0.0,2,0,3,1,5,7,1,1,4,3.0,834.0,0,0,2009,360000,0,1,0,0,0,0,4,8,2,0.0,6
90,64.0,7018,4,4,3,5,5,1979,0.0,3,3,0,0.0,3,1,1535,0,1535,0.0,0.0,2,0,4,2,3,8,1,0,0,2.0,400.0,0,0,2009,118858,0,0,0,1,0,0,2,0,0,0.0,6
60,69.05520046484602,9130,4,4,3,6,8,2000,252.0,3,3,1,800.0,4,1,800,832,1632,0.0,1.0,1,1,4,1,4,7,1,0,0,2.0,484.0,0,0,2008,173000,0,1,0,0,0,0,2,6,9,464.0,6
30,60.0,10800,4,4,1,3,5,1998,0.0,3,3,1,630.0,3,0,725,0,725,0.0,0.0,1,1,1,1,3,4,1,0,0,1.0,320.0,0,0,2009,78500,0,1,0,0,0,0,4,6,2,0.0,6
60,62.0,8244,3,4,3,7,5,2004,0.0,4,3,1,840.0,5,1,840,880,1720,0.0,0.0,2,1,3,1,4,7,1,1,4,2.0,440.0,0,0,2007,183500,0,1,0,0,0,0,4,7,2,0.0,6
20,60.0,6000,4,4,1,4,4,1953,0.0,2,3,1,936.0,3,1,936,0,936,0.0,0.0,1,0,2,1,3,4,0,0,0,2.0,576.0,0,0,2009,93000,0,0,1,0,0,0,2,5,2,0.0,6
120,69.05520046484602,3621,4,4,3,8,5,2003,72.0,4,3,4,1406.0,5,1,1589,0,1589,1.0,0.0,2,0,2,1,4,7,1,1,3,3.0,630.0,0,0,2007,226500,0,0,0,0,0,1,4,7,7,1084.0,6
60,59.0,7837,3,4,3,6,7,1994,0.0,4,3,1,799.0,4,1,799,772,1571,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,380.0,0,0,2009,178000,0,1,0,0,0,0,4,7,2,0.0,6
20,72.0,10665,3,4,3,7,5,2003,167.0,4,3,3,1453.0,5,1,1479,0,1479,1.0,0.0,2,0,3,1,4,7,1,0,0,2.0,558.0,0,0,2007,226000,0,1,0,0,0,0,4,7,7,1013.0,6
60,70.0,10457,3,4,2,5,7,1969,178.0,4,5,4,784.0,5,1,784,848,1632,0.0,0.0,1,1,4,1,3,7,1,1,3,2.0,898.0,0,0,2009,173000,0,1,0,0,0,0,4,6,6,784.0,6
20,60.0,8281,3,4,2,5,5,1965,0.0,3,3,1,864.0,4,1,864,0,864,0.0,0.0,1,0,3,1,3,5,1,1,1,1.0,360.0,0,0,2009,62383,0,1,0,0,0,0,2,6,7,864.0,6
60,67.0,14948,3,4,4,9,5,2008,268.0,5,3,3,1452.0,5,1,1476,1237,2713,1.0,0.0,2,1,3,1,5,11,1,1,4,3.0,858.0,0,0,2008,446261,0,1,0,0,0,0,4,8,7,1330.0,6
70,43.0,7000,4,4,2,7,8,1997,0.0,3,3,1,624.0,5,1,743,736,1479,1.0,0.0,1,0,3,1,4,6,1,2,4,1.0,312.0,0,0,2006,160000,0,1,0,0,0,0,2,6,6,424.0,6
120,69.05520046484602,3940,4,4,3,7,5,2004,24.0,4,3,1,1393.0,5,1,1576,0,1576,1.0,0.0,2,0,2,1,4,7,1,1,3,3.0,668.0,0,0,2008,219990,0,0,0,0,0,1,4,7,7,1087.0,6
20,93.0,9382,3,4,3,7,5,2000,125.0,4,3,1,1468.0,5,1,1479,0,1479,0.0,0.0,2,0,3,1,4,6,1,0,0,2.0,577.0,0,0,2008,191000,0,1,0,0,0,0,4,7,2,0.0,6
40,55.0,6854,4,4,1,5,7,1994,0.0,3,4,1,756.0,3,0,916,144,1060,1.0,0.0,1,0,1,1,3,6,0,1,4,1.0,308.0,0,0,2007,136500,0,1,0,0,0,0,2,6,5,544.0,5
30,69.05520046484602,11515,3,4,2,4,5,1994,0.0,3,3,0,0.0,3,1,943,0,943,0.0,0.0,1,0,3,1,4,5,0,0,0,1.0,308.0,0,0,2007,80000,0,1,0,0,0,0,2,0,0,0.0,6
50,69.05520046484602,13837,3,4,3,7,5,1988,178.0,4,4,1,1204.0,4,1,1377,806,2183,0.0,0.0,2,1,4,1,4,9,1,0,0,3.0,786.0,0,0,2006,229000,0,1,0,0,0,0,2,8,8,1204.0,6
60,80.0,9938,4,4,3,7,5,1994,246.0,4,3,1,1050.0,5,1,1062,887,1949,1.0,0.0,2,1,3,1,4,8,1,1,3,2.0,574.0,0,0,2010,236000,0,1,0,0,0,0,2,7,7,750.0,6
20,85.0,12633,3,4,4,10,5,2007,242.0,5,3,4,1824.0,5,1,1824,0,1824,0.0,0.0,2,0,3,1,5,8,1,1,4,3.0,932.0,0,0,2007,392000,4,1,0,0,0,0,2,8,2,0.0,6
70,57.0,6876,4,4,1,6,5,1950,0.0,3,3,1,720.0,2,1,1146,784,1930,1.0,0.0,2,0,4,1,3,8,1,0,0,1.0,316.0,0,0,2009,149000,0,1,0,0,0,0,2,5,5,522.0,6
160,36.0,3951,3,4,3,10,5,1999,0.0,5,3,2,970.0,5,1,1469,924,2393,1.0,0.0,2,1,2,1,5,7,1,1,3,2.0,846.0,0,0,2008,345000,0,0,0,0,0,1,2,7,10,970.0,6
70,62.0,9856,4,4,1,5,8,2005,0.0,4,4,1,716.0,5,0,1007,1007,2014,0.0,0.0,2,0,5,1,3,8,1,0,0,2.0,624.0,0,0,2006,169000,0,1,0,0,0,0,4,5,2,0.0,6
20,84.0,17808,4,4,2,4,5,1950,0.0,3,3,1,484.0,3,1,1242,0,1242,0.0,0.0,1,0,2,1,3,4,0,0,0,1.0,336.0,0,0,2007,109900,0,1,0,0,0,0,2,6,2,0.0,6
60,74.0,9627,4,4,2,7,5,1994,94.0,3,3,3,996.0,5,1,996,1004,2000,0.0,0.0,2,1,3,1,3,9,1,1,3,3.0,650.0,0,0,2006,188000,0,1,0,0,0,0,2,7,3,758.0,6
50,50.0,6000,4,4,1,6,6,1950,0.0,3,2,1,780.0,5,0,825,587,1412,0.0,0.0,1,0,4,1,3,6,1,1,4,1.0,280.0,0,0,2009,132500,0,1,0,0,0,0,2,6,2,0.0,6
20,65.0,9757,4,4,3,5,7,1994,0.0,3,4,1,990.0,5,1,990,0,990,1.0,0.0,1,0,3,1,3,5,1,0,0,1.0,440.0,0,0,2009,143000,0,1,0,0,0,0,4,6,6,755.0,6
20,58.0,9280,4,4,2,5,6,1951,0.0,3,3,1,1342.0,5,1,1342,0,1342,1.0,0.0,1,0,4,1,3,7,1,0,0,1.0,256.0,0,0,2007,125000,0,1,0,0,0,0,2,5,6,557.0,6
20,120.0,14780,3,4,4,9,5,2005,568.0,5,3,4,1868.0,5,1,1868,0,1868,1.0,0.0,2,0,2,1,5,7,1,1,4,3.0,1085.0,0,0,2006,415000,0,1,0,0,0,0,4,8,7,1505.0,6
70,60.0,7740,4,4,1,4,7,1950,0.0,3,3,1,622.0,4,1,741,622,1363,0.0,0.0,1,0,3,1,3,6,1,0,0,2.0,528.0,0,0,2010,125500,0,1,0,0,0,0,4,5,2,0.0,6
20,80.0,9600,4,4,2,6,6,1988,183.0,3,3,1,1240.0,4,1,1632,0,1632,1.0,0.0,2,0,3,1,3,6,0,1,4,1.0,338.0,0,0,2009,139000,0,1,0,0,0,0,2,6,5,1240.0,6
60,97.0,13478,3,4,4,10,5,2008,420.0,5,3,4,1722.0,5,1,1728,568,2296,1.0,0.0,2,1,3,1,5,10,1,1,4,3.0,842.0,0,0,2009,451950,0,1,0,0,0,0,4,8,7,1338.0,6
90,65.0,10926,4,4,2,5,5,1959,74.0,3,3,1,1678.0,3,1,1678,0,1678,0.0,0.0,2,0,6,2,3,10,1,0,0,0.0,0.0,0,0,2009,119900,0,0,0,1,0,0,4,6,2,0.0,0
20,69.05520046484602,6853,3,4,4,8,5,2002,136.0,4,3,1,1267.0,5,1,1296,0,1296,1.0,0.0,2,0,2,1,4,6,1,0,0,2.0,471.0,0,0,2009,220000,0,1,0,0,0,0,4,8,7,1005.0,6
20,85.0,10667,4,4,2,6,6,1971,302.0,3,3,1,1587.0,3,1,1587,0,1587,0.0,0.0,2,0,3,1,3,7,1,1,4,2.0,525.0,0,0,2007,167300,0,1,0,0,0,0,2,6,5,838.0,6
50,45.0,8212,4,4,2,5,6,1950,0.0,3,3,1,720.0,5,1,854,444,1298,0.0,0.0,1,0,3,1,3,6,1,2,4,1.0,256.0,0,0,2009,122000,0,1,0,0,0,0,2,6,4,626.0,6
90,70.0,9100,4,4,2,5,5,1963,336.0,3,3,1,1728.0,3,1,1728,0,1728,1.0,0.0,2,0,6,2,3,10,1,0,0,2.0,504.0,0,0,2006,125000,2,0,0,1,0,0,2,6,4,1332.0,6
20,50.0,6000,4,4,1,5,6,1957,0.0,3,3,1,928.0,4,0,928,0,928,0.0,0.0,1,0,3,1,3,5,1,0,0,1.0,288.0,0,0,2008,112500,0,1,0,0,0,0,3,6,4,308.0,6
60,78.0,9316,4,4,3,7,5,2006,0.0,4,3,4,879.0,5,1,879,916,1795,0.0,0.0,2,1,3,1,4,7,1,0,0,2.0,578.0,0,0,2007,191000,0,1,0,0,0,0,4,7,2,0.0,6
20,75.0,9464,4,4,2,6,7,1958,135.0,3,4,1,1080.0,4,1,1080,0,1080,0.0,0.0,1,0,3,1,3,5,1,0,0,1.0,288.0,0,0,2008,136000,0,1,0,0,0,0,2,6,5,570.0,6
60,80.0,10400,4,4,3,7,5,1998,0.0,3,3,3,866.0,5,1,866,913,1779,0.0,0.0,2,1,3,1,4,6,1,0,0,2.0,546.0,0,0,2009,197900,0,1,0,0,0,0,4,7,2,0.0,6
50,59.0,5310,4,4,1,6,8,2003,0.0,3,4,1,485.0,4,1,1001,634,1635,0.0,0.0,1,0,2,1,4,5,1,0,0,1.0,255.0,0,0,2006,117000,0,1,0,0,0,0,4,5,2,0.0,5
20,64.0,7406,4,4,3,7,5,2006,84.0,4,3,3,1199.0,5,1,1220,0,1220,1.0,0.0,2,0,2,1,4,6,1,0,0,2.0,632.0,0,0,2006,194000,0,1,0,0,0,0,4,7,7,684.0,6
120,69.05520046484602,4538,3,4,3,9,5,2001,179.0,4,3,3,1310.0,5,1,1310,0,1310,1.0,0.0,1,1,1,1,4,5,1,1,3,2.0,545.0,0,0,2008,285000,0,0,0,0,0,1,4,8,7,1004.0,6
190,62.0,10106,4,4,2,5,7,1999,0.0,3,4,1,644.0,4,1,808,547,1355,1.0,0.0,2,0,4,2,3,6,1,0,0,0.0,0.0,0,0,2008,127500,0,0,1,0,0,0,2,6,8,532.0,0
60,69.05520046484602,13346,3,4,4,7,5,2000,0.0,4,3,1,1095.0,5,1,1166,1129,2295,1.0,0.0,2,1,4,1,4,9,1,1,3,2.0,590.0,0,0,2006,268000,0,1,0,0,0,0,2,7,7,728.0,6
70,57.0,9639,4,4,1,4,8,1950,0.0,3,3,1,1075.0,5,1,1156,642,1798,0.0,0.0,2,1,4,1,3,7,1,0,0,2.0,342.0,0,0,2007,137000,0,1,0,0,0,0,2,6,2,0.0,6
20,69.05520046484602,15387,3,4,3,7,7,1967,0.0,3,3,1,1620.0,5,1,1620,0,1620,0.0,0.0,2,0,4,1,4,8,1,1,4,2.0,578.0,0,0,2008,215000,0,1,0,0,0,0,2,6,9,897.0,6
20,75.0,10050,4,4,2,5,5,1955,0.0,3,3,1,1216.0,3,1,1216,0,1216,1.0,0.0,1,0,3,1,3,5,1,0,0,1.0,336.0,0,0,2007,129500,0,1,0,0,0,0,2,6,4,288.0,6
50,69.05520046484602,6240,4,4,1,5,4,1950,0.0,3,3,1,896.0,4,0,896,448,1344,0.0,0.0,1,0,3,1,3,7,1,0,0,1.0,240.0,0,0,2006,115000,0,1,0,0,0,0,2,7,2,0.0,5
50,45.0,7506,4,4,1,5,8,1950,0.0,3,4,1,747.0,3,1,747,412,1159,0.0,0.0,1,0,3,1,3,5,1,0,0,1.0,288.0,0,0,2008,114000,0,1,0,0,0,0,4,6,2,0.0,5
20,69.05520046484602,8900,4,4,3,4,4,1966,0.0,3,3,1,1056.0,3,1,1056,0,1056,1.0,0.0,1,0,2,1,3,5,1,0,0,1.0,384.0,0,0,2006,107000,0,1,0,0,0,0,2,6,4,1056.0,6
50,80.0,8480,4,4,2,5,5,1950,0.0,3,3,1,832.0,3,1,832,384,1216,0.0,0.0,1,0,2,1,3,6,1,0,0,1.0,336.0,0,0,2008,118500,0,1,0,0,0,0,2,6,4,442.0,6
50,50.0,6000,4,4,1,6,7,1950,0.0,3,3,1,862.0,3,1,950,208,1158,0.0,0.0,1,0,3,1,3,5,1,1,4,1.0,208.0,0,0,2008,120000,0,1,0,0,0,0,2,6,2,0.0,6
20,74.0,8847,4,4,3,8,5,2005,148.0,4,3,3,1538.0,5,1,1538,0,1538,1.0,0.0,2,0,3,1,4,7,1,0,0,2.0,484.0,0,0,2007,260000,0,1,0,0,0,0,4,7,7,769.0,6
20,69.05520046484602,8050,3,4,2,5,5,1959,150.0,3,3,1,1143.0,3,1,1143,0,1143,1.0,0.0,1,0,3,1,3,6,1,0,0,1.0,308.0,0,0,2010,136000,0,1,0,0,0,0,2,6,7,1018.0,6
20,70.0,8294,4,4,2,4,5,1971,0.0,3,3,1,858.0,3,1,872,0,872,0.0,0.0,1,0,3,1,3,5,1,0,0,4.0,480.0,0,0,2007,123000,0,1,0,0,0,0,2,6,2,0.0,6
50,69.05520046484602,7920,3,4,1,6,7,1950,0.0,3,2,1,319.0,3,0,1035,371,1406,0.0,0.0,1,0,3,1,2,6,1,0,0,0.0,0.0,0,0,2008,89500,0,1,0,0,0,0,2,6,2,0.0,0
20,100.0,18494,3,4,3,6,5,2005,0.0,4,3,1,1324.0,5,1,1324,0,1324,0.0,0.0,2,0,3,1,4,6,1,0,0,2.0,430.0,0,0,2010,199500,0,1,0,0,0,0,4,7,2,0.0,6
20,69.05520046484602,7162,3,4,2,5,7,1966,41.0,3,3,1,876.0,3,1,904,0,904,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,408.0,0,0,2008,109900,0,1,0,0,0,0,2,6,2,0.0,6
70,53.0,10918,4,4,3,7,9,2004,0.0,4,3,1,1276.0,5,1,1276,804,2080,0.0,0.0,1,1,3,1,4,9,1,2,4,1.0,282.0,0,0,2009,234000,0,1,0,0,0,0,2,7,2,0.0,6
120,37.0,4435,4,4,3,6,5,2004,169.0,4,3,2,848.0,5,1,848,0,848,1.0,0.0,1,0,1,1,4,3,1,1,4,2.0,420.0,0,0,2006,155900,0,0,0,0,0,1,4,7,7,662.0,6
50,69.05520046484602,11250,4,4,3,4,5,1989,0.0,3,3,3,1104.0,5,0,1104,684,1788,1.0,0.0,1,0,5,1,3,8,0,2,3,1.0,304.0,0,0,2009,161500,0,1,0,0,0,0,2,6,2,0.0,6
20,69.05520046484602,14375,3,2,4,6,6,1958,541.0,3,3,1,819.0,4,0,1344,0,1344,0.0,1.0,1,0,3,1,4,7,1,1,4,2.0,525.0,0,0,2009,137500,0,1,0,0,0,0,2,6,9,465.0,6
190,100.0,9045,4,4,1,5,3,1950,0.0,3,2,2,840.0,2,0,1128,1128,2256,0.0,0.0,2,0,4,2,2,12,1,0,0,0.0,0.0,0,0,2010,76500,0,0,1,0,0,0,2,6,2,0.0,0
60,97.0,10029,3,4,3,6,5,1989,268.0,4,3,1,1151.0,3,1,1164,896,2060,0.0,1.0,2,1,4,1,3,8,1,1,3,2.0,521.0,0,0,2007,211000,0,1,0,0,0,0,2,7,7,831.0,6
120,34.0,4060,4,4,2,6,5,1999,0.0,4,3,1,1405.0,5,1,1337,0,1337,1.0,0.0,2,0,2,1,4,5,1,0,0,2.0,511.0,0,0,2008,181000,0,0,0,0,0,1,2,7,7,266.0,6
80,82.0,9020,4,4,2,6,7,1966,183.0,3,3,4,1127.0,3,1,1165,0,1165,1.0,0.0,1,1,3,1,3,6,1,0,0,2.0,490.0,0,0,2008,174900,0,1,0,0,0,0,2,6,8,851.0,8
80,96.0,11777,3,4,2,5,6,1966,97.0,3,3,3,1164.0,5,1,1320,0,1320,1.0,0.0,1,0,3,1,3,6,1,2,2,2.0,564.0,0,0,2006,164500,0,1,0,0,0,0,4,6,7,879.0,6
20,70.0,10171,3,4,4,7,5,2004,168.0,4,3,1,1517.0,5,1,1535,0,1535,0.0,0.0,2,0,3,1,4,7,1,0,0,2.0,532.0,0,0,2010,214000,0,1,0,0,0,0,4,7,7,2.0,6
60,80.0,10400,4,4,3,7,6,1988,280.0,3,3,2,738.0,3,1,1277,767,2044,0.0,0.0,2,1,3,1,3,7,0,1,3,2.0,489.0,0,0,2008,185000,0,1,0,0,0,0,2,7,2,0.0,6
50,52.0,6240,4,4,1,4,7,1950,0.0,3,3,1,704.0,5,1,624,512,1136,0.0,1.0,1,0,2,1,3,6,1,0,0,1.0,336.0,0,0,2008,123000,0,1,0,0,0,0,2,6,5,80.0,6
